XAU,timeframe,time,open,high,low,close,Volume,Volume MA
XAU,1H,1578340800,1564.904,1566.898,1564.379,1565.634,867,1896.4
XAU,1H,1578344400,1565.634,1566.817,1565.294,1565.916,410,1727.55
XAU,1H,1578351600,1565.916,1565.916,1563.669,1563.832,648,1695.85
XAU,1H,1578355200,1563.832,1565.632,1562.706,1564.35,1023,1713.05
XAU,1H,1578358800,1564.35,1564.648,1556.628,1557.919,2016,1776.85
XAU,1H,1578362400,1557.919,1560.954,1555.388,1559.043,1644,1809.9
XAU,1H,1578366000,1559.043,1560.034,1558.464,1559.173,566,1761.9
XAU,1H,1578369600,1559.173,1559.923,1558.052,1559.297,448,1670.45
XAU,1H,1578373200,1559.297,1563.081,1559.116,1562.576,1089,1588.85
XAU,1H,1578376800,1562.576,1569.381,1562.45,1564.869,2598,1636.8
XAU,1H,1578380400,1564.869,1570.888,1564.678,1569.811,2484,1710
XAU,1H,1578384000,1569.811,1570.519,1564.64,1564.964,2931,1799.1
XAU,1H,1578387600,1564.964,1566.931,1563.29,1566.256,1421,1797.3
XAU,1H,1578391200,1566.256,1567.246,1565.208,1565.707,1262,1717.55
XAU,1H,1578394800,1565.707,1568.949,1565.578,1567.661,869,1618.1
XAU,1H,1578398400,1567.661,1569.605,1563.972,1565.241,1326,1399.55
XAU,1H,1578402000,1565.241,1568.367,1564.691,1568.243,2711,1397.7
XAU,1H,1578405600,1568.243,1571.708,1566.296,1569.048,3412,1504.95
XAU,1H,1578409200,1569.048,1571.466,1565.664,1568.645,4125,1646.25
XAU,1H,1578412800,1568.645,1571.842,1568.484,1571.148,1721,1678.55
XAU,1H,1578416400,1571.148,1573.248,1570.943,1571.898,1088,1689.6
XAU,1H,1578420000,1571.898,1573.126,1570.758,1572.457,755,1706.85
XAU,1H,1578423600,1572.457,1573.092,1569.658,1571.313,867,1717.8
XAU,1H,1578427200,1571.313,1572.066,1569.766,1571.819,583,1695.8
XAU,1H,1578430800,1571.819,1577.392,1571.601,1574.282,1927,1691.35
XAU,1H,1578438000,1574.282,1598.503,1573.868,1595.17,9542,2086.25
XAU,1H,1578441600,1595.17,1611.498,1592.68,1599.069,11978,2656.85
XAU,1H,1578445200,1599.069,1605.351,1590.661,1593.556,10578,3163.35
XAU,1H,1578448800,1593.556,1594.614,1583.754,1585.6,8575,3537.65
XAU,1H,1578452400,1585.6,1593.946,1585.11,1590.833,4781,3646.8
XAU,1H,1578456000,1590.833,1593.741,1589.35,1593.238,1303,3587.75
XAU,1H,1578459600,1593.238,1595.391,1591.376,1594.57,1970,3539.7
XAU,1H,1578463200,1594.57,1595.186,1592.185,1593.205,1666,3551.95
XAU,1H,1578466800,1593.205,1593.43,1586.005,1588.641,3593,3668.5
XAU,1H,1578470400,1588.641,1589.033,1580.098,1581.063,4251,3837.6
XAU,1H,1578474000,1581.063,1585.768,1579.343,1583.792,2112,3876.9
XAU,1H,1578477600,1583.792,1584.876,1579.033,1580.808,1939,3838.3
XAU,1H,1578481200,1580.808,1582.677,1575.42,1577.363,2300,3782.7
XAU,1H,1578484800,1577.363,1580.1,1573.678,1575.396,2501,3701.5
XAU,1H,1578488400,1575.396,1577.639,1568.14,1576.825,5412,3886.05
XAU,1H,1578492000,1576.825,1578.378,1571.083,1573.579,4292,4046.25
XAU,1H,1578495600,1573.579,1575.052,1570.14,1573.664,3420,4179.5
XAU,1H,1578499200,1573.664,1573.664,1552.766,1559.016,10610,4666.65
XAU,1H,1578502800,1559.016,1562.06,1557.134,1562.032,3806,4827.8
XAU,1H,1578506400,1562.032,1562.345,1556.116,1556.136,2196,4841.25
XAU,1H,1578510000,1556.136,1556.18,1552.366,1554.177,1768,4452.55
XAU,1H,1578513600,1554.177,1562.199,1553.3,1559.953,3285,4017.9
XAU,1H,1578517200,1559.953,1560.882,1555.37,1556.43,1420,3560
XAU,1H,1578524400,1556.43,1560.408,1554.991,1558.127,1324,3197.45
XAU,1H,1578528000,1558.127,1558.626,1553.873,1556.752,1340,3025.4
XAU,1H,1578531600,1556.752,1561.38,1556.12,1559.81,1707,3045.6
XAU,1H,1578535200,1559.81,1560.903,1559.085,1560.602,748,2984.5
XAU,1H,1578538800,1560.602,1560.646,1556.564,1558.856,841,2943.25
XAU,1H,1578542400,1558.856,1559.515,1558.038,1558.457,388,2783
XAU,1H,1578546000,1558.457,1559.038,1555.154,1555.4,1325,2636.7
XAU,1H,1578549600,1555.4,1555.952,1540.256,1544.198,4315,2746.85
XAU,1H,1578553200,1544.198,1547.474,1544.073,1545.583,2547,2777.25
XAU,1H,1578556800,1545.583,1548.75,1544.568,1547.4,2748,2799.65
XAU,1H,1578560400,1547.4,1547.826,1544.977,1546.447,1479,2748.55
XAU,1H,1578564000,1546.447,1548.269,1545.68,1547.471,817,2518.8
XAU,1H,1578567600,1547.471,1549.428,1547.27,1548.505,623,2335.35
XAU,1H,1578571200,1548.505,1556.584,1546.549,1554.818,2928,2310.75
XAU,1H,1578574800,1554.818,1554.868,1548.852,1549.916,3008,1930.65
XAU,1H,1578578400,1549.916,1552.69,1547.816,1551.786,3256,1903.15
XAU,1H,1578582000,1551.786,1552.623,1544.924,1546.763,2925,1939.6
XAU,1H,1578585600,1546.763,1550.224,1546.72,1549.604,1998,1951.1
XAU,1H,1578589200,1549.604,1552.275,1549.253,1549.323,1310,1852.35
XAU,1H,1578592800,1549.323,1555.13,1549.323,1552.832,2171,1889.9
XAU,1H,1578596400,1552.832,1554.518,1552.419,1552.755,958,1871.6
XAU,1H,1578600000,1552.755,1553.095,1549.881,1550.87,905,1849.85
XAU,1H,1578603600,1550.87,1552.619,1550.87,1552.426,408,1784.9
XAU,1H,1578610800,1552.426,1553.935,1551.778,1552.76,483,1771.65
XAU,1H,1578614400,1552.76,1552.76,1550.207,1551.954,942,1776.7
XAU,1H,1578618000,1551.954,1551.964,1547.586,1548.08,1286,1821.6
XAU,1H,1578621600,1548.08,1549.371,1547.233,1548.936,545,1782.6
XAU,1H,1578625200,1548.936,1549.023,1546.315,1546.448,409,1587.3
XAU,1H,1578628800,1546.448,1547.422,1545.784,1547.198,292,1474.55
XAU,1H,1578632400,1547.198,1548.783,1546.592,1548.462,411,1357.7
XAU,1H,1578636000,1548.462,1548.524,1546.336,1547.957,657,1316.6
XAU,1H,1578639600,1547.957,1551.777,1547.448,1550.822,1120,1331.75
XAU,1H,1578643200,1550.822,1552.502,1549.895,1551.166,1044,1352.8
XAU,1H,1578646800,1551.166,1551.385,1547.892,1548.402,858,1249.3
XAU,1H,1578650400,1548.402,1549.778,1548.204,1548.886,491,1123.45
XAU,1H,1578654000,1548.886,1550.97,1548.116,1550.734,478,984.55
XAU,1H,1578657600,1550.734,1550.734,1548.836,1549.558,551,865.85
XAU,1H,1578661200,1549.558,1556.663,1546.945,1548.764,5908,1061.35
XAU,1H,1578664800,1548.764,1554.569,1547.862,1553.43,3231,1157.4
XAU,1H,1578668400,1553.43,1559.434,1552.93,1558.701,2550,1176.35
XAU,1H,1578672000,1558.701,1561.088,1557.917,1560.046,2105,1233.7
XAU,1H,1578675600,1560.046,1561.046,1558.137,1559.49,1124,1244.65
XAU,1H,1578679200,1559.49,1559.596,1558.282,1558.589,574,1252.95
XAU,1H,1578682800,1558.589,1559.058,1557.956,1558.914,507,1254.15
XAU,1H,1578686400,1558.914,1560.57,1558.848,1560.334,643,1239.2
XAU,1H,1578690000,1560.334,1563.182,1560.334,1562.212,471,1198.45
XAU,1H,1578870000,1562.212,1562.212,1558.098,1559.264,750,1208.7
XAU,1H,1578873600,1559.264,1560.084,1558.402,1558.709,442,1210.35
XAU,1H,1578877200,1558.709,1558.752,1554.382,1556.832,1637,1277.6
XAU,1H,1578880800,1556.832,1557.633,1555.548,1556.237,711,1292.6
XAU,1H,1578884400,1556.237,1556.964,1555.888,1556.821,582,1288.85
XAU,1H,1578888000,1556.821,1556.911,1555.55,1555.775,226,1244.15
XAU,1H,1578891600,1555.775,1556.49,1555.052,1555.218,376,1210.75
XAU,1H,1578895200,1555.218,1555.567,1553.964,1555.238,643,1200
XAU,1H,1578898800,1555.238,1555.238,1552.092,1552.771,1031,1227
XAU,1H,1578902400,1552.771,1553.174,1549.976,1550.434,1166,1261.4
XAU,1H,1578906000,1550.434,1550.742,1546.578,1548.002,1646,1316.15
XAU,1H,1578909600,1548.002,1551.558,1547.962,1551.258,681,1054.8
XAU,1H,1578913200,1551.258,1554.002,1550.532,1552.983,643,925.4
XAU,1H,1578916800,1552.983,1555.068,1552.288,1555.068,868,841.3
XAU,1H,1578920400,1555.068,1556.181,1552.879,1554.754,1578,814.95
XAU,1H,1578924000,1554.754,1555.34,1548.763,1551.19,2729,895.2
XAU,1H,1578927600,1551.19,1553.392,1549.392,1551.582,1955,964.25
XAU,1H,1578931200,1551.582,1554.01,1550.573,1550.655,1806,1029.2
XAU,1H,1578934800,1550.655,1551.235,1549.285,1549.762,854,1039.75
XAU,1H,1578938400,1549.762,1550.312,1549.262,1549.578,598,1046.1
XAU,1H,1578942000,1549.578,1550.316,1548.344,1549.818,494,1033.3
XAU,1H,1578945600,1549.818,1550.545,1548.589,1548.687,396,1031
XAU,1H,1578949200,1548.687,1549.132,1547.791,1548.03,275,962.9
XAU,1H,1578956400,1548.03,1548.934,1545.008,1545.314,606,957.65
XAU,1H,1578960000,1545.314,1545.346,1541.834,1543.56,1303,993.7
XAU,1H,1578963600,1543.56,1543.654,1536.016,1537.742,3068,1135.8
XAU,1H,1578967200,1537.742,1540.267,1537.616,1540.13,799,1156.95
XAU,1H,1578970800,1540.13,1540.604,1538.668,1538.882,497,1149.65
XAU,1H,1578974400,1538.882,1539.456,1538.204,1539.016,331,1114.65
XAU,1H,1578978000,1539.016,1539.207,1536.186,1538.001,1064,1109.55
XAU,1H,1578981600,1538.001,1540.107,1536.436,1539.847,1012,1077.85
XAU,1H,1578985200,1539.847,1543.152,1539.081,1543.107,1002,1093.9
XAU,1H,1578988800,1543.107,1545.936,1541.885,1544.568,1313,1127.4
XAU,1H,1578992400,1544.568,1544.689,1542.617,1544.141,764,1122.2
XAU,1H,1578996000,1544.141,1545.843,1543.813,1545.068,688,1077.7
XAU,1H,1578999600,1545.068,1546.048,1543.181,1543.181,938,988.15
XAU,1H,1579003200,1543.181,1544.272,1542.365,1543.237,785,929.65
XAU,1H,1579006800,1543.237,1546.783,1542.143,1544.172,2428,960.75
XAU,1H,1579010400,1544.172,1547.133,1542.512,1546.422,2597,1047.9
XAU,1H,1579014000,1546.422,1546.816,1541.044,1543.043,2100,1123
XAU,1H,1579017600,1543.043,1544.414,1542.266,1542.504,992,1147.9
XAU,1H,1579021200,1542.504,1543.91,1542.162,1543.628,601,1158.15
XAU,1H,1579024800,1543.628,1548.906,1543.018,1545.798,2924,1290.6
XAU,1H,1579028400,1545.798,1547.912,1545.263,1546.14,1846,1352.6
XAU,1H,1579032000,1546.14,1547.354,1545.611,1547.108,703,1322.6
XAU,1H,1579035600,1547.108,1547.16,1546.074,1546.423,219,1180.15
XAU,1H,1579042800,1546.423,1550.06,1546.07,1549.548,533,1166.85
XAU,1H,1579046400,1549.548,1550.093,1547.838,1549.132,432,1163.6
XAU,1H,1579050000,1549.132,1549.132,1546.444,1547.36,613,1177.7
XAU,1H,1579053600,1547.36,1552.919,1547.288,1552.25,1196,1184.3
XAU,1H,1579057200,1552.25,1552.826,1551.189,1552.202,463,1156.85
XAU,1H,1579060800,1552.202,1552.739,1551.81,1552.098,331,1123.3
XAU,1H,1579064400,1552.098,1553.396,1551.999,1553.291,358,1075.55
XAU,1H,1579068000,1553.291,1553.965,1550.386,1550.85,1044,1089.55
XAU,1H,1579071600,1550.85,1552.859,1550.736,1552.851,737,1092
XAU,1H,1579075200,1552.851,1554.284,1551.985,1553.59,970,1093.6
XAU,1H,1579078800,1553.59,1553.728,1551.65,1553.302,729,1090.8
XAU,1H,1579082400,1553.302,1553.471,1551.472,1551.954,438,991.3
XAU,1H,1579086000,1551.954,1553.172,1551.698,1552.113,426,882.75
XAU,1H,1579089600,1552.113,1552.42,1550.229,1550.822,642,809.85
XAU,1H,1579093200,1550.822,1554.997,1547.038,1554.997,2712,895.85
XAU,1H,1579096800,1554.997,1557.06,1548.943,1549.748,3260,1028.8
XAU,1H,1579100400,1549.748,1551.065,1548.899,1549.036,1677,966.45
XAU,1H,1579104000,1549.036,1552.362,1548.808,1551.896,1300,939.15
XAU,1H,1579107600,1551.896,1554.437,1550.98,1554.096,1048,956.4
XAU,1H,1579111200,1554.096,1556.467,1553.142,1555.962,1265,1008.7
XAU,1H,1579114800,1555.962,1558.21,1554.887,1555.401,1195,1041.8
XAU,1H,1579118400,1555.401,1557.038,1554.226,1556.23,1136,1077
XAU,1H,1579122000,1556.23,1556.488,1555.165,1556.248,264,1059.55
XAU,1H,1579129200,1556.248,1556.432,1554.982,1556.38,394,1019.45
XAU,1H,1579132800,1556.38,1558.136,1556.38,1557.033,634,1028
XAU,1H,1579136400,1557.033,1557.584,1555.84,1556.475,764,1049.65
XAU,1H,1579140000,1556.475,1557.171,1555.481,1555.964,519,1057.7
XAU,1H,1579143600,1555.964,1556.778,1555.472,1556.526,264,1018.7
XAU,1H,1579147200,1556.526,1556.526,1555.668,1555.874,167,990.2
XAU,1H,1579150800,1555.874,1556.018,1551.583,1551.788,684,975.9
XAU,1H,1579154400,1551.788,1553.322,1551.694,1552.985,616,970.25
XAU,1H,1579158000,1552.985,1553.823,1552.565,1553.575,460,971.35
XAU,1H,1579161600,1553.575,1554.7,1551.944,1553.95,947,997.4
XAU,1H,1579165200,1553.95,1555.702,1553.822,1554.927,648,997.7
XAU,1H,1579168800,1554.927,1555.897,1554.598,1554.783,446,884.4
XAU,1H,1579172400,1554.783,1556.492,1554.587,1556.313,284,735.6
XAU,1H,1579176000,1556.313,1557.542,1555.387,1556.708,701,686.8
XAU,1H,1579179600,1556.708,1556.749,1552.597,1554.331,1948,719.2
XAU,1H,1579183200,1554.331,1555.112,1550.78,1553.962,2029,768.25
XAU,1H,1579186800,1553.962,1555.604,1548.099,1550.828,2667,838.35
XAU,1H,1579190400,1550.828,1551.173,1549.092,1550.973,1163,836.75
XAU,1H,1579194000,1550.973,1552.316,1550.671,1551.616,598,809.85
XAU,1H,1579197600,1551.616,1551.697,1549.48,1550.487,507,822
XAU,1H,1579201200,1550.487,1552.282,1550.305,1551.803,382,821.4
XAU,1H,1579204800,1551.803,1554.03,1551.323,1553.704,392,809.3
XAU,1H,1579208400,1553.704,1554.196,1552.434,1552.474,249,783.55
XAU,1H,1579215600,1552.474,1552.666,1551.003,1552.288,519,783.55
XAU,1H,1579219200,1552.288,1552.842,1549.954,1550.061,490,794.85
XAU,1H,1579222800,1550.061,1553.611,1549.465,1553.211,789,825.95
XAU,1H,1579226400,1553.211,1554.174,1552.023,1553.775,651,824.3
XAU,1H,1579230000,1553.775,1554.777,1553.283,1554.672,363,811.65
XAU,1H,1579233600,1554.672,1555.91,1554.672,1555.743,206,798.95
XAU,1H,1579237200,1555.743,1556.996,1555.69,1555.699,476,775.4
XAU,1H,1579240800,1555.699,1557.004,1554.373,1556.886,559,770.95
XAU,1H,1579244400,1556.886,1557.043,1554.793,1555.583,577,777.5
XAU,1H,1579248000,1555.583,1555.692,1554.215,1554.621,485,787.55
XAU,1H,1579251600,1554.621,1555.743,1554.19,1555.545,426,773.8
XAU,1H,1579255200,1555.545,1556.934,1554.35,1556.892,470,699.9
XAU,1H,1579258800,1556.892,1557.283,1555.77,1556.628,435,620.2
XAU,1H,1579262400,1556.628,1559.814,1556.585,1558.98,946,534.15
XAU,1H,1579266000,1558.98,1560.784,1554.923,1555.493,2376,594.8
XAU,1H,1579269600,1555.493,1559.014,1554.524,1557.746,2096,669.7
XAU,1H,1579273200,1557.746,1558.52,1554.142,1556.37,2105,749.6
XAU,1H,1579276800,1556.37,1558.633,1555.949,1557.957,1061,783.55
XAU,1H,1579280400,1557.957,1560.172,1557.629,1559.829,696,798.75
XAU,1H,1579284000,1559.829,1561.26,1559.468,1560.109,694,821
XAU,1H,1579287600,1560.109,1561.298,1559.742,1559.796,407,815.4
XAU,1H,1579291200,1559.796,1560.913,1556.335,1557.178,575,819.65
XAU,1H,1579294800,1557.178,1557.616,1556.422,1557.304,340,797.2
XAU,1H,1579474800,1557.304,1559.137,1556.458,1557.083,654,797.35
XAU,1H,1579478400,1557.083,1558.347,1556.835,1556.92,360,797.2
XAU,1H,1579482000,1556.92,1558.88,1556.744,1557.696,589,816.35
XAU,1H,1579485600,1557.696,1558.107,1557.009,1557.905,283,806.7
XAU,1H,1579489200,1557.905,1558.982,1557.864,1558.967,221,789.8
XAU,1H,1579492800,1558.967,1559.837,1558.967,1559.664,164,769.15
XAU,1H,1579496400,1559.664,1562.299,1559.246,1561.953,401,764.95
XAU,1H,1579500000,1561.953,1562.802,1561.404,1561.534,469,767.1
XAU,1H,1579503600,1561.534,1562.548,1560.27,1561.593,479,767.55
XAU,1H,1579507200,1561.593,1561.766,1559.364,1560.253,383,764.95
XAU,1H,1579510800,1560.253,1560.637,1559.581,1560.5,264,730.85
XAU,1H,1579514400,1560.5,1560.775,1559.4,1559.849,264,625.25
XAU,1H,1579518000,1559.849,1560.68,1559.462,1560.222,202,530.55
XAU,1H,1579521600,1560.222,1560.222,1559.444,1559.676,199,435.25
XAU,1H,1579525200,1559.676,1560.986,1558.328,1560.417,623,413.35
XAU,1H,1579528800,1560.417,1560.635,1559.403,1560.202,437,400.4
XAU,1H,1579532400,1560.202,1561.091,1559.722,1561.01,349,383.15
XAU,1H,1579536000,1561.01,1561.246,1560.367,1561.004,266,376.1
XAU,1H,1579539600,1561.004,1561.17,1560.584,1560.897,168,355.75
XAU,1H,1579561200,1560.897,1561.515,1560.011,1561.314,301,353.8
XAU,1H,1579564800,1561.314,1561.976,1560.403,1560.509,227,332.45
XAU,1H,1579568400,1560.509,1568.064,1560.122,1566.707,2758,452.35
XAU,1H,1579572000,1566.707,1568.696,1564.668,1567.042,1289,487.35
XAU,1H,1579575600,1567.042,1567.342,1565.59,1566.894,632,504.8
XAU,1H,1579579200,1566.894,1567.787,1566.247,1566.646,263,506.9
XAU,1H,1579582800,1566.646,1566.954,1565.389,1565.739,384,517.9
XAU,1H,1579586400,1565.739,1567.222,1565.475,1565.61,608,528.25
XAU,1H,1579590000,1565.61,1566.13,1558.416,1559.51,1796,594.6
XAU,1H,1579593600,1559.51,1561.577,1552.677,1554.948,2785,709.9
XAU,1H,1579597200,1554.948,1557.824,1554.778,1555.947,1032,742.35
XAU,1H,1579600800,1555.947,1556.905,1554.691,1554.773,786,768.45
XAU,1H,1579604400,1554.773,1557.07,1551.907,1555.724,1285,819.5
XAU,1H,1579608000,1555.724,1557.891,1554.914,1556.655,948,856.8
XAU,1H,1579611600,1556.655,1557.84,1550.822,1553.343,3490,1021.35
XAU,1H,1579615200,1553.343,1553.427,1546.403,1552.463,3877,1184.05
XAU,1H,1579618800,1552.463,1558.646,1551.039,1558.599,2491,1286.75
XAU,1H,1579622400,1558.599,1558.806,1556.21,1557.339,1317,1335.15
XAU,1H,1579626000,1557.339,1558.052,1556.942,1557.132,428,1343.25
XAU,1H,1579629600,1557.132,1560.066,1554.477,1558.758,1974,1433.55
XAU,1H,1579633200,1558.758,1559.132,1557.25,1558.274,820,1459.5
XAU,1H,1579636800,1558.274,1559.198,1556.961,1558.382,574,1476.85
XAU,1H,1579640400,1558.382,1559.676,1557.882,1558.168,409,1359.4
XAU,1H,1579647600,1558.168,1559.293,1555.732,1556.62,459,1317.9
XAU,1H,1579651200,1556.62,1557.625,1556.136,1556.69,499,1311.25
XAU,1H,1579654800,1556.69,1556.884,1553.157,1554.775,1716,1383.9
XAU,1H,1579658400,1554.775,1554.817,1550.281,1551.296,1578,1443.6
XAU,1H,1579662000,1551.296,1552.349,1550.576,1552.129,622,1444.3
XAU,1H,1579665600,1552.129,1553.081,1550.964,1553.081,257,1367.35
XAU,1H,1579669200,1553.081,1553.597,1550.656,1551.03,379,1247.05
XAU,1H,1579672800,1551.03,1553.162,1550.671,1552.294,560,1223.45
XAU,1H,1579676400,1552.294,1554.896,1551.652,1554.559,661,1217.2
XAU,1H,1579680000,1554.559,1556.732,1553.978,1556.35,712,1188.55
XAU,1H,1579683600,1556.35,1558.05,1556.268,1557.156,683,1175.3
XAU,1H,1579687200,1557.156,1559.052,1557.156,1558.5,446,1023.1
XAU,1H,1579690800,1558.5,1559.261,1555.638,1555.813,596,859.05
XAU,1H,1579694400,1555.813,1556.362,1555.213,1556.186,432,756.1
XAU,1H,1579698000,1556.186,1557.482,1554.675,1556.234,1846,782.55
XAU,1H,1579701600,1556.234,1559.056,1556.022,1558.04,1827,852.5
XAU,1H,1579705200,1558.04,1558.09,1554.956,1557.159,1865,847.05
XAU,1H,1579708800,1557.159,1558.204,1555.566,1556.166,965,854.3
XAU,1H,1579712400,1556.166,1558.214,1556.122,1557.83,444,847.8
XAU,1H,1579716000,1557.83,1558.535,1556.767,1557.236,417,848.2
XAU,1H,1579719600,1557.236,1557.926,1556.437,1557.709,363,843.4
XAU,1H,1579723200,1557.709,1558.94,1557.48,1558.94,417,839.3
XAU,1H,1579726800,1558.94,1559.124,1558.513,1558.965,235,765.25
XAU,1H,1579734000,1558.965,1563.818,1558.525,1561.513,1134,743.05
XAU,1H,1579737600,1561.513,1563.089,1560.818,1561.963,1019,762.9
XAU,1H,1579741200,1561.963,1563.596,1558.743,1559.996,1755,837.8
XAU,1H,1579744800,1559.996,1560.537,1555.947,1556.12,1252,881.45
XAU,1H,1579748400,1556.12,1559.128,1555.923,1558.851,544,880.65
XAU,1H,1579752000,1558.851,1559.276,1558.38,1558.934,285,861.85
XAU,1H,1579755600,1558.934,1560.97,1557.596,1557.97,956,874.05
XAU,1H,1579759200,1557.97,1558.191,1555.526,1557.426,960,887.9
XAU,1H,1579762800,1557.426,1557.426,1553.503,1554.24,1421,936.65
XAU,1H,1579766400,1554.24,1557.024,1553.08,1556.077,1427,978.2
XAU,1H,1579770000,1556.077,1556.455,1553.974,1554.362,719,992.55
XAU,1H,1579773600,1554.362,1554.746,1553.849,1554.741,276,914.05
XAU,1H,1579777200,1554.741,1554.825,1552.966,1552.969,331,839.25
XAU,1H,1579780800,1552.969,1555.486,1551.987,1555.2,808,786.4
XAU,1H,1579784400,1555.2,1557.597,1554.663,1556.898,2320,854.15
XAU,1H,1579788000,1556.898,1564.965,1554.675,1562.958,4331,1048.5
XAU,1H,1579791600,1562.958,1563.334,1559.913,1562.767,3030,1179.15
XAU,1H,1579795200,1562.767,1567.149,1562.53,1563.906,2345,1278.25
XAU,1H,1579798800,1563.906,1567.888,1563.686,1567.328,1067,1310.75
XAU,1H,1579802400,1567.328,1567.974,1562.367,1562.367,1819,1389.95
XAU,1H,1579806000,1562.367,1563.466,1560.364,1562.904,1111,1388.8
XAU,1H,1579809600,1562.904,1564.194,1561.732,1562.413,808,1378.25
XAU,1H,1579813200,1562.413,1563.666,1561.99,1562.813,329,1306.95
XAU,1H,1579820400,1562.813,1563.302,1560.953,1560.996,504,1269.55
XAU,1H,1579824000,1560.996,1562.011,1560.349,1561.1,665,1275.6
XAU,1H,1579827600,1561.1,1562.778,1559.638,1561.934,738,1298.25
XAU,1H,1579831200,1561.934,1562.314,1561.273,1561.761,259,1263.4
XAU,1H,1579834800,1561.761,1562.259,1561.142,1561.803,172,1224
XAU,1H,1579838400,1561.803,1562.319,1559.434,1559.783,300,1167.95
XAU,1H,1579842000,1559.783,1561.21,1559.742,1560.59,202,1106.7
XAU,1H,1579845600,1560.59,1561.504,1560.284,1560.788,326,1087.05
XAU,1H,1579849200,1560.788,1561.475,1559.482,1559.627,558,1101.15
XAU,1H,1579852800,1559.627,1560.132,1557.646,1558.506,1213,1145.25
XAU,1H,1579856400,1558.506,1561.508,1558.327,1561.334,826,1146.15
XAU,1H,1579860000,1561.334,1563.012,1560.758,1560.758,537,1057
XAU,1H,1579863600,1560.758,1560.758,1558.695,1559.206,662,873.55
XAU,1H,1579867200,1559.206,1560.396,1557.539,1558.177,665,755.3
XAU,1H,1579870800,1558.177,1562.389,1556.629,1561.465,1850,730.55
XAU,1H,1579874400,1561.465,1566.341,1559.833,1564.419,2935,823.95
XAU,1H,1579878000,1564.419,1575.532,1564.14,1570.166,5393,1002.65
XAU,1H,1579881600,1570.166,1573.788,1568.949,1572.597,4095,1151.85
XAU,1H,1579885200,1572.597,1575.929,1570.656,1571.728,2826,1252.75
XAU,1H,1579888800,1571.728,1574.654,1571.683,1572.899,2103,1341.45
XAU,1H,1579892400,1572.899,1575.827,1570.916,1571.171,2438,1438.15
XAU,1H,1579896000,1571.171,1572.611,1569.604,1571.627,2247,1517.25
XAU,1H,1579899600,1571.627,1571.964,1570.33,1571.724,542,1507.45
XAU,1H,1580079600,1571.724,1588.632,1571.724,1582.861,5590,1774
XAU,1H,1580083200,1582.861,1583.1,1577.42,1578.103,2979,1914.35
XAU,1H,1580086800,1578.103,1581.87,1577.6,1581.204,1253,1962
XAU,1H,1580090400,1581.204,1583.122,1580.898,1582.126,1037,2003.75
XAU,1H,1580094000,1582.126,1582.126,1579.402,1579.493,688,2021.85
XAU,1H,1580097600,1579.493,1580.15,1578.05,1579.138,486,2018.25
XAU,1H,1580101200,1579.138,1580.784,1578.524,1580.636,605,1987.85
XAU,1H,1580104800,1580.636,1580.998,1578.404,1578.992,712,1982.15
XAU,1H,1580108400,1578.992,1580.115,1576.896,1578.131,1619,2036.25
XAU,1H,1580112000,1578.131,1579.8105,1575.934,1579.635,2029,2104.6
XAU,1H,1580115600,1579.635,1583.6345,1579.2,1582.787,2351,2188.9
XAU,1H,1580119200,1582.787,1585.656,1582.166,1585.469,1632,2178
XAU,1H,1580122800,1585.469,1586.344,1582.908,1584.478,1492,2105.85
XAU,1H,1580126400,1584.478,1584.478,1580.374,1583.863,1856,1929
XAU,1H,1580130000,1583.863,1584.952,1581.079,1581.456,2440,1846.25
XAU,1H,1580133600,1581.456,1586.024,1578.17,1579.884,5332,1971.55
XAU,1H,1580137200,1579.884,1584.428,1579.484,1583.871,4218,2077.3
XAU,1H,1580140800,1583.871,1584.05,1581.065,1582.637,2938,2102.3
XAU,1H,1580144400,1582.637,1582.76,1578.809,1580.294,1742,2077.05
XAU,1H,1580148000,1580.294,1580.294,1577.144,1578.358,1930,2146.45
XAU,1H,1580151600,1578.358,1581.102,1578.231,1580.964,1112,1922.55
XAU,1H,1580155200,1580.964,1583.232,1580.107,1582.792,912,1819.2
XAU,1H,1580158800,1582.792,1583.34,1581.544,1581.937,496,1781.35
XAU,1H,1580166000,1581.937,1581.937,1580.192,1581.21,402,1749.6
XAU,1H,1580169600,1581.21,1583.102,1580.281,1582.754,578,1744.1
XAU,1H,1580173200,1582.754,1583.072,1580.172,1580.979,1039,1771.75
XAU,1H,1580176800,1580.979,1582.274,1580.635,1581.069,550,1769
XAU,1H,1580180400,1581.069,1581.262,1579.645,1579.692,322,1749.5
XAU,1H,1580184000,1579.692,1580.353,1579.103,1579.604,425,1689.8
XAU,1H,1580187600,1579.604,1580.655,1578.414,1579.236,434,1610.05
XAU,1H,1580191200,1579.236,1579.806,1578.208,1578.994,680,1526.5
XAU,1H,1580194800,1578.994,1580.049,1576.931,1577.185,1041,1496.95
XAU,1H,1580198400,1577.185,1581.436,1577.185,1580.432,1546,1499.65
XAU,1H,1580202000,1580.432,1582.364,1578.524,1579.174,2064,1510.05
XAU,1H,1580205600,1579.174,1580.086,1578.892,1579.385,876,1431.85
XAU,1H,1580209200,1579.385,1580.782,1578.102,1578.18,700,1200.25
XAU,1H,1580212800,1578.18,1578.91,1571.718,1574.159,2767,1127.7
XAU,1H,1580216400,1574.159,1575.666,1572.253,1575.036,3003,1130.95
